x,linear_u,linear_w,linear_phi,nonlinear_u,nonlinear_w,nonlinear_phi
3.7066666667e-01,-1.1336530882e-18,-4.0925514795e-01,4.3608089248e-02,-2.1592826711e-03,-3.7565485890e-01,3.9421843776e-02
3.7133333333e-01,-1.1286095429e-18,-4.0984297243e-01,4.3414079829e-02,-2.1550019632e-03,-3.7618595841e-01,3.9245189297e-02
3.7200000000e-01,-1.1235535469e-18,-4.1042816651e-01,4.3219591473e-02,-2.1506261133e-03,-3.7671466398e-01,3.9068119794e-02
3.7266666667e-01,-1.1184851659e-18,-4.1101072381e-01,4.3024626708e-02,-2.1461553342e-03,-3.7724097009e-01,3.8890637506e-02
3.7333333333e-01,-1.1134044658e-18,-4.1159063802e-01,4.2829188063e-02,-2.1415898429e-03,-3.7776487130e-01,3.8712744670e-02
3.7400000000e-01,-1.1083115122e-18,-4.1216790286e-01,4.2633278064e-02,-2.1369298606e-03,-3.7828636215e-01,3.8534443520e-02
3.7466666667e-01,-1.1032063708e-18,-4.1274251205e-01,4.2436899237e-02,-2.1321756124e-03,-3.7880543724e-01,3.8355736291e-02
3.7533333333e-01,-1.0980891072e-18,-4.1331445938e-01,4.2240054108e-02,-2.1273273276e-03,-3.7932209120e-01,3.8176625216e-02
3.7600000000e-01,-1.0929597870e-18,-4.1388373866e-01,4.2042745202e-02,-2.1223852396e-03,-3.7983631867e-01,3.7997112526e-02
3.7666666667e-01,-1.0878184759e-18,-4.1445034374e-01,4.1844975042e-02,-2.1173495858e-03,-3.8034811433e-01,3.7817200450e-02
3.7733333333e-01,-1.0826652395e-18,-4.1501426849e-01,4.1646746152e-02,-2.1122206078e-03,-3.8085747290e-01,3.7636891218e-02
3.7800000000e-01,-1.0775001434e-18,-4.1557550682e-01,4.1448061055e-02,-2.1069985509e-03,-3.8136438912e-01,3.7456187056e-02
3.7866666667e-01,-1.0723232531e-18,-4.1613405268e-01,4.1248922273e-02,-2.1016836647e-03,-3.8186885776e-01,3.7275090192e-02
3.7933333333e-01,-1.0671346341e-18,-4.1668990005e-01,4.1049332327e-02,-2.0962762028e-03,-3.8237087362e-01,3.7093602849e-02
3.8000000000e-01,-1.0619343520e-18,-4.1724304294e-01,4.0849293738e-02,-2.0907764225e-03,-3.8287043152e-01,3.6911727251e-02
3.8066666667e-01,-1.0567224723e-18,-4.1779347540e-01,4.0648809025e-02,-2.0851845853e-03,-3.8336752632e-01,3.6729465621e-02
3.8133333333e-01,-1.0514990606e-18,-4.1834119150e-01,4.0447880708e-02,-2.0795009566e-03,-3.8386215292e-01,3.6546820178e-02
3.8200000000e-01,-1.0462641821e-18,-4.1888618535e-01,4.0246511305e-02,-2.0737258057e-03,-3.8435430623e-01,3.6363793143e-02
3.8266666667e-01,-1.0410179025e-18,-4.1942845112e-01,4.0044703334e-02,-2.0678594058e-03,-3.8484398120e-01,3.6180386733e-02
3.8333333333e-01,-1.0357602872e-18,-4.1996798296e-01,3.9842459313e-02,-2.0619020341e-03,-3.8533117280e-01,3.5996603167e-02
3.8400000000e-01,-1.0304914015e-18,-4.2050477511e-01,3.9639781757e-02,-2.0558539714e-03,-3.8581587604e-01,3.5812444659e-02
3.8466666667e-01,-1.0252113109e-18,-4.2103882180e-01,3.9436673184e-02,-2.0497155027e-03,-3.8629808596e-01,3.5627913424e-02
3.8533333333e-01,-1.0199200808e-18,-4.2157011731e-01,3.9233136107e-02,-2.0434869167e-03,-3.8677779762e-01,3.5443011676e-02
3.8600000000e-01,-1.0146177765e-18,-4.2209865596e-01,3.9029173042e-02,-2.0371685058e-03,-3.8725500611e-01,3.5257741627e-02
3.8666666667e-01,-1.0093044634e-18,-4.2262443210e-01,3.8824786503e-02,-2.0307605664e-03,-3.8772970657e-01,3.5072105487e-02
3.8733333333e-01,-1.0039802069e-18,-4.2314744011e-01,3.8619979002e-02,-2.0242633986e-03,-3.8820189413e-01,3.4886105465e-02
3.8800000000e-01,-9.9864507212e-19,-4.2366767440e-01,3.8414753053e-02,-2.0176773063e-03,-3.8867156399e-01,3.4699743772e-02
3.8866666667e-01,-9.9329912454e-19,-4.2418512941e-01,3.8209111166e-02,-2.0110025972e-03,-3.8913871135e-01,3.4513022612e-02
3.8933333333e-01,-9.8794242939e-19,-4.2469979964e-01,3.8003055855e-02,-2.0042395826e-03,-3.8960333146e-01,3.4325944194e-02
3.9000000000e-01,-9.8257505195e-19,-4.2521167959e-01,3.7796589629e-02,-1.9973885776e-03,-3.9006541959e-01,3.4138510720e-02
3.9066666667e-01,-9.7719705745e-19,-4.2572076381e-01,3.7589714998e-02,-1.9904499010e-03,-3.9052497103e-01,3.3950724396e-02
3.9133333333e-01,-9.7180851115e-19,-4.2622704689e-01,3.7382434473e-02,-1.9834238754e-03,-3.9098198112e-01,3.3762587423e-02
3.9200000000e-01,-9.6640947825e-19,-4.2673052344e-01,3.7174750560e-02,-1.9763108269e-03,-3.9143644521e-01,3.3574102002e-02
3.9266666667e-01,-9.6100002397e-19,-4.2723118810e-01,3.6966665770e-02,-1.9691110853e-03,-3.9188835870e-01,3.3385270335e-02
3.9333333333e-01,-9.5558021350e-19,-4.2772903556e-01,3.6758182610e-02,-1.9618249841e-03,-3.9233771698e-01,3.3196094619e-02
3.9400000000e-01,-9.5015011199e-19,-4.2822406053e-01,3.6549303585e-02,-1.9544528603e-03,-3.9278451552e-01,3.3006577053e-02
3.9466666667e-01,-9.4470978462e-19,-4.2871625776e-01,3.6340031204e-02,-1.9469950546e-03,-3.9322874979e-01,3.2816719833e-02
3.9533333333e-01,-9.3925929653e-19,-4.2920562204e-01,3.6130367971e-02,-1.9394519111e-03,-3.9367041529e-01,3.2626525155e-02
3.9600000000e-01,-9.3379871283e-19,-4.2969214817e-01,3.5920316392e-02,-1.9318237778e-03,-3.9410950755e-01,3.2435995212e-02
3.9666666667e-01,-9.2832809863e-19,-4.3017583101e-01,3.5709878971e-02,-1.9241110059e-03,-3.9454602214e-01,3.2245132200e-02
3.9733333333e-01,-9.2284751904e-19,-4.3065666544e-01,3.5499058213e-02,-1.9163139503e-03,-3.9497995465e-01,3.2053938309e-02
3.9800000000e-01,-9.1735703913e-19,-4.3113464637e-01,3.5287856620e-02,-1.9084329693e-03,-3.9541130069e-01,3.1862415730e-02
3.9866666667e-01,-9.1185672397e-19,-4.3160976874e-01,3.5076276696e-02,-1.9004684248e-03,-3.9584005593e-01,3.1670566655e-02
3.9933333333e-01,-9.0634663859e-19,-4.3208202756e-01,3.4864320942e-02,-1.8924206820e-03,-3.9626621603e-01,3.1478393270e-02
4.0000000000e-01,-9.0082684805e-19,-4.3255141781e-01,3.4651991861e-02,-1.8842901098e-03,-3.9668977670e-01,3.1285897766e-02
4.0066666667e-01,-8.9529741735e-19,-4.3301793457e-01,3.4439291953e-02,-1.8760770803e-03,-3.9711073368e-01,3.1093082327e-02
4.0133333333e-01,-8.8975841149e-19,-4.3348157290e-01,3.4226223719e-02,-1.8677819690e-03,-3.9752908275e-01,3.0899949140e-02
4.0200000000e-01,-8.8420989548e-19,-4.3394232792e-01,3.4012789658e-02,-1.8594051550e-03,-3.9794481968e-01,3.0706500389e-02
4.0266666667e-01,-8.7865193428e-19,-4.3440019477e-01,3.3798992271e-02,-1.8509470207e-03,-3.9835794031e-01,3.0512738259e-02
4.0333333333e-01,-8.7308459285e-19,-4.3485516865e-01,3.3584834056e-02,-1.8424079516e-03,-3.9876844049e-01,3.0318664930e-02
4.0400000000e-01,-8.6750793614e-19,-4.3530724477e-01,3.3370317512e-02,-1.8337883369e-03,-3.9917631609e-01,3.0124282586e-02
4.0466666667e-01,-8.6192202909e-19,-4.3575641836e-01,3.3155445135e-02,-1.8250885688e-03,-3.9958156304e-01,2.9929593406e-02
4.0533333333e-01,-8.5632693659e-19,-4.3620268472e-01,3.2940219423e-02,-1.8163090431e-03,-3.9998417727e-01,2.9734599569e-02
4.0600000000e-01,-8.5072272357e-19,-4.3664603916e-01,3.2724642873e-02,-1.8074501586e-03,-4.0038415475e-01,2.9539303255e-02
4.0666666667e-01,-8.4510945490e-19,-4.3708647702e-01,3.2508717981e-02,-1.7985123174e-03,-4.0078149147e-01,2.9343706640e-02
4.0733333333e-01,-8.3948719547e-19,-4.3752399369e-01,3.2292447242e-02,-1.7894959250e-03,-4.0117618347e-01,2.9147811900e-02
4.0800000000e-01,-8.3385601013e-19,-4.3795858458e-01,3.2075833151e-02,-1.7804013900e-03,-4.0156822680e-01,2.8951621212e-02
4.0866666667e-01,-8.2821596374e-19,-4.3839024513e-01,3.1858878203e-02,-1.7712291242e-03,-4.0195761754e-01,2.8755136750e-02
4.0933333333e-01,-8.2256712111e-19,-4.3881897083e-01,3.1641584892e-02,-1.7619795425e-03,-4.0234435180e-01,2.8558360686e-02
4.1000000000e-01,-8.1690954709e-19,-4.3924475719e-01,3.1423955711e-02,-1.7526530631e-03,-4.0272842574e-01,2.8361295194e-02
4.1066666667e-01,-8.1124330646e-19,-4.3966759975e-01,3.1205993153e-02,-1.7432501073e-03,-4.0310983551e-01,2.8163942444e-02
4.1133333333e-01,-8.0556846403e-19,-4.4008749411e-01,3.0987699711e-02,-1.7337710994e-03,-4.0348857732e-01,2.7966304608e-02
4.1200000000e-01,-7.9988508457e-19,-4.4050443586e-01,3.0769077876e-02,-1.7242164669e-03,-4.0386464740e-01,2.7768383855e-02
4.1266666667e-01,-7.9419323286e-19,-4.4091842066e-01,3.0550130139e-02,-1.7145866404e-03,-4.0423804201e-01,2.7570182353e-02
4.1333333333e-01,-7.8849297363e-19,-4.4132944418e-01,3.0330858992e-02,-1.7048820534e-03,-4.0460875742e-01,2.7371702271e-02
4.1400000000e-01,-7.8278437165e-19,-4.4173750214e-01,3.0111266925e-02,-1.6951031426e-03,-4.0497678996e-01,2.7172945774e-02
4.1466666667e-01,-7.7706749163e-19,-4.4214259028e-01,2.9891356428e-02,-1.6852503477e-03,-4.0534213597e-01,2.6973915029e-02
4.1533333333e-01,-7.7134239828e-19,-4.4254470438e-01,2.9671129990e-02,-1.6753241113e-03,-4.0570479182e-01,2.6774612201e-02
4.1600000000e-01,-7.6560915632e-19,-4.4294384026e-01,2.9450590100e-02,-1.6653248789e-03,-4.0606475391e-01,2.6575039453e-02
4.1666666667e-01,-7.5986783042e-19,-4.4333999375e-01,2.9229739247e-02,-1.6552530992e-03,-4.0642201867e-01,2.6375198948e-02
4.1733333333e-01,-7.5411848528e-19,-4.4373316075e-01,2.9008579918e-02,-1.6451092237e-03,-4.0677658257e-01,2.6175092850e-02
4.1800000000e-01,-7.4836118555e-19,-4.4412333714e-01,2.8787114601e-02,-1.6348937067e-03,-4.0712844208e-01,2.5974723318e-02
4.1866666667e-01,-7.4259599588e-19,-4.4451051889e-01,2.8565345783e-02,-1.6246070056e-03,-4.0747759373e-01,2.5774092514e-02
4.1933333333e-01,-7.3682298092e-19,-4.4489470197e-01,2.8343275950e-02,-1.6142495804e-03,-4.0782403406e-01,2.5573202597e-02
4.2000000000e-01,-7.3104220529e-19,-4.4527588239e-01,2.8120907589e-02,-1.6038218943e-03,-4.0816775964e-01,2.5372055726e-02
4.2066666667e-01,-7.2525373362e-19,-4.4565405619e-01,2.7898243185e-02,-1.5933244131e-03,-4.0850876707e-01,2.5170654058e-02
4.2133333333e-01,-7.1945763050e-19,-4.4602921945e-01,2.7675285223e-02,-1.5827576053e-03,-4.0884705299e-01,2.4968999750e-02
4.2200000000e-01,-7.1365396052e-19,-4.4640136828e-01,2.7452036188e-02,-1.5721219424e-03,-4.0918261405e-01,2.4767094959e-02
4.2266666667e-01,-7.0784278828e-19,-4.4677049882e-01,2.7228498563e-02,-1.5614178986e-03,-4.0951544695e-01,2.4564941840e-02
4.2333333333e-01,-7.0202417833e-19,-4.4713660725e-01,2.7004674834e-02,-1.5506459509e-03,-4.0984554839e-01,2.4362542547e-02
4.2400000000e-01,-6.9619819524e-19,-4.4749968978e-01,2.6780567483e-02,-1.5398065788e-03,-4.1017291513e-01,2.4159899234e-02
4.2466666667e-01,-6.9036490356e-19,-4.4785974264e-01,2.6556178993e-02,-1.5289002647e-03,-4.1049754394e-01,2.3957014054e-02
4.2533333333e-01,-6.8452436781e-19,-4.4821676212e-01,2.6331511847e-02,-1.5179274937e-03,-4.1081943162e-01,2.3753889158e-02
4.2600000000e-01,-6.7867665252e-19,-4.4857074452e-01,2.6106568526e-02,-1.5068887534e-03,-4.1113857499e-01,2.3550526698e-02
4.2666666667e-01,-6.7282182220e-19,-4.4892168618e-01,2.5881351513e-02,-1.4957845341e-03,-4.1145497093e-01,2.3346928824e-02
4.2733333333e-01,-6.6695994137e-19,-4.4926958348e-01,2.5655863288e-02,-1.4846153288e-03,-4.1176861632e-01,2.3143097686e-02
4.2800000000e-01,-6.6109107450e-19,-4.4961443282e-01,2.5430106332e-02,-1.4733816330e-03,-4.1207950807e-01,2.2939035433e-02
4.2866666667e-01,-6.5521528608e-19,-4.4995623065e-01,2.5204083126e-02,-1.4620839447e-03,-4.1238764313e-01,2.2734744212e-02
4.2933333333e-01,-6.4933264057e-19,-4.5029497343e-01,2.4977796149e-02,-1.4507227646e-03,-4.1269301848e-01,2.2530226171e-02
4.3000000000e-01,-6.4344320244e-19,-4.5063065768e-01,2.4751247881e-02,-1.4392985959e-03,-4.1299563111e-01,2.2325483456e-02
4.3066666667e-01,-6.3754703613e-19,-4.5096327993e-01,2.4524440801e-02,-1.4278119442e-03,-4.1329547806e-01,2.2120518214e-02
4.3133333333e-01,-6.3164420609e-19,-4.5129283675e-01,2.4297377388e-02,-1.4162633177e-03,-4.1359255638e-01,2.1915332589e-02
4.3200000000e-01,-6.2573477674e-19,-4.5161932475e-01,2.4070060120e-02,-1.4046532270e-03,-4.1388686317e-01,2.1709928725e-02
4.3266666667e-01,-6.1981881249e-19,-4.5194274057e-01,2.3842491475e-02,-1.3929821852e-03,-4.1417839554e-01,2.1504308766e-02
4.3333333333e-01,-6.1389637776e-19,-4.5226308087e-01,2.3614673931e-02,-1.3812507076e-03,-4.1446715063e-01,2.1298474856e-02
4.3400000000e-01,-6.0796753693e-19,-4.5258034237e-01,2.3386609965e-02,-1.3694593123e-03,-4.1475312562e-01,2.1092429135e-02
4.3466666667e-01,-6.0203235441e-19,-4.5289452180e-01,2.3158302053e-02,-1.3576085193e-03,-4.1503631770e-01,2.0886173745e-02
4.3533333333e-01,-5.9609089456e-19,-4.5320561592e-01,2.2929752673e-02,-1.3456988513e-03,-4.1531672412e-01,2.0679710828e-02
4.3600000000e-01,-5.9014322176e-19,-4.5351362155e-01,2.2700964299e-02,-1.3337308332e-03,-4.1559434212e-01,2.0473042522e-02
4.3666666667e-01,-5.8418940035e-19,-4.5381853552e-01,2.2471939408e-02,-1.3217049922e-03,-4.1586916899e-01,2.0266170968e-02
4.3733333333e-01,-5.7822949470e-19,-4.5412035469e-01,2.2242680474e-02,-1.3096218579e-03,-4.1614120206e-01,2.0059098304e-02
4.3800000000e-01,-5.7226356914e-19,-4.5441907597e-01,2.2013189974e-02,-1.2974819619e-03,-4.1641043865e-01,1.9851826667e-02
4.3866666667e-01,-5.6629168799e-19,-4.5471469630e-01,2.1783470381e-02,-1.2852858383e-03,-4.1667687615e-01,1.9644358196e-02
4.3933333333e-01,-5.6031391559e-19,-4.5500721263e-01,2.1553524170e-02,-1.2730340232e-03,-4.1694051195e-01,1.9436695027e-02
4.4000000000e-01,-5.5433031623e-19,-4.5529662197e-01,2.1323353814e-02,-1.2607270552e-03,-4.1720134349e-01,1.9228839295e-02
4.4066666667e-01,-5.4834095423e-19,-4.5558292136e-01,2.1092961787e-02,-1.2483654748e-03,-4.1745936821e-01,1.9020793137e-02
4.4133333333e-01,-5.4234589388e-19,-4.5586610786e-01,2.0862350563e-02,-1.2359498247e-03,-4.1771458361e-01,1.8812558686e-02
4.4200000000e-01,-5.3634519945e-19,-4.5614617857e-01,2.0631522613e-02,-1.2234806497e-03,-4.1796698720e-01,1.8604138077e-02
4.4266666667e-01,-5.3033893524e-19,-4.5642313063e-01,2.0400480411e-02,-1.2109584969e-03,-4.1821657652e-01,1.8395533444e-02
4.4333333333e-01,-5.2432716550e-19,-4.5669696118e-01,2.0169226428e-02,-1.1983839152e-03,-4.1846334914e-01,1.8186746918e-02
4.4400000000e-01,-5.1830995449e-19,-4.5696766745e-01,1.9937763137e-02,-1.1857574559e-03,-4.1870730267e-01,1.7977780633e-02
4.4466666667e-01,-5.1228736646e-19,-4.5723524665e-01,1.9706093009e-02,-1.1730796719e-03,-4.1894843471e-01,1.7768636719e-02
4.4533333333e-01,-5.0625946566e-19,-4.5749969605e-01,1.9474218515e-02,-1.1603511185e-03,-4.1918674294e-01,1.7559317309e-02
4.4600000000e-01,-5.0022631632e-19,-4.5776101295e-01,1.9242142127e-02,-1.1475723527e-03,-4.1942222504e-01,1.7349824531e-02
4.4666666667e-01,-4.9418798266e-19,-4.5801919467e-01,1.9009866313e-02,-1.1347439338e-03,-4.1965487871e-01,1.7140160517e-02
4.4733333333e-01,-4.8814452890e-19,-4.5827423858e-01,1.8777393546e-02,-1.1218664227e-03,-4.1988470170e-01,1.6930327395e-02
4.4800000000e-01,-4.8209601926e-19,-4.5852614207e-01,1.8544726294e-02,-1.1089403823e-03,-4.2011169178e-01,1.6720327295e-02
4.4866666667e-01,-4.7604251793e-19,-4.5877490258e-01,1.8311867028e-02,-1.0959663777e-03,-4.2033584674e-01,1.6510162343e-02
4.4933333333e-01,-4.6998408910e-19,-4.5902051756e-01,1.8078818216e-02,-1.0829449754e-03,-4.2055716441e-01,1.6299834668e-02
4.5000000000e-01,-4.6392079697e-19,-4.5926298450e-01,1.7845582328e-02,-1.0698767442e-03,-4.2077564264e-01,1.6089346397e-02
4.5066666667e-01,-4.5785270570e-19,-4.5950230094e-01,1.7612161833e-02,-1.0567622543e-03,-4.2099127931e-01,1.5878699657e-02
4.5133333333e-01,-4.5177987948e-19,-4.5973846443e-01,1.7378559199e-02,-1.0436020781e-03,-4.2120407234e-01,1.5667896572e-02
4.5200000000e-01,-4.4570238247e-19,-4.5997147257e-01,1.7144776894e-02,-1.0303967895e-03,-4.2141401965e-01,1.5456939269e-02
4.5266666667e-01,-4.3962027882e-19,-4.6020132297e-01,1.6910817386e-02,-1.0171469644e-03,-4.2162111923e-01,1.5245829873e-02
4.5333333333e-01,-4.3353363268e-19,-4.6042801331e-01,1.6676683142e-02,-1.0038531801e-03,-4.2182536905e-01,1.5034570508e-02
4.5400000000e-01,-4.2744250820e-19,-4.6065154127e-01,1.6442376631e-02,-9.9051601593e-04,-4.2202676714e-01,1.4823163297e-02
4.5466666667e-01,-4.2134696950e-19,-4.6087190456e-01,1.6207900319e-02,-9.7713605279e-04,-4.2222531156e-01,1.4611610365e-02
4.5533333333e-01,-4.1524708073e-19,-4.6108910096e-01,1.5973256673e-02,-9.6371387322e-04,-4.2242100038e-01,1.4399913834e-02
4.5600000000e-01,-4.0914290599e-19,-4.6130312825e-01,1.5738448159e-02,-9.5025006143e-04,-4.2261383172e-01,1.4188075827e-02
4.5666666667e-01,-4.0303450942e-19,-4.6151398425e-01,1.5503477244e-02,-9.3674520326e-04,-4.2280380370e-01,1.3976098466e-02
4.5733333333e-01,-3.9692195510e-19,-4.6172166682e-01,1.5268346394e-02,-9.2319988611e-04,-4.2299091448e-01,1.3763983871e-02
4.5800000000e-01,-3.9080530715e-19,-4.6192617384e-01,1.5033058075e-02,-9.0961469900e-04,-4.2317516227e-01,1.3551734165e-02
4.5866666667e-01,-3.8468462967e-19,-4.6212750324e-01,1.4797614752e-02,-8.9599023244e-04,-4.2335654528e-01,1.3339351467e-02
4.5933333333e-01,-3.7855998673e-19,-4.6232565296e-01,1.4562018891e-02,-8.8232707852e-04,-4.2353506176e-01,1.3126837898e-02
4.6000000000e-01,-3.7243144243e-19,-4.6252062101e-01,1.4326272957e-02,-8.6862583080e-04,-4.2371070998e-01,1.2914195577e-02
4.6066666667e-01,-3.6629906084e-19,-4.6271240538e-01,1.4090379413e-02,-8.5488708431e-04,-4.2388348825e-01,1.2701426625e-02
4.6133333333e-01,-3.6016290604e-19,-4.6290100415e-01,1.3854340726e-02,-8.4111143556e-04,-4.2405339490e-01,1.2488533159e-02
4.6200000000e-01,-3.5402304208e-19,-4.6308641538e-01,1.3618159360e-02,-8.2729948247e-04,-4.2422042829e-01,1.2275517298e-02
4.6266666667e-01,-3.4787953303e-19,-4.6326863720e-01,1.3381837778e-02,-8.1345182437e-04,-4.2438458682e-01,1.2062381159e-02
4.6333333333e-01,-3.4173244294e-19,-4.6344766777e-01,1.3145378445e-02,-7.9956906199e-04,-4.2454586889e-01,1.1849126862e-02
4.6400000000e-01,-3.3558183587e-19,-4.6362350525e-01,1.2908783825e-02,-7.8565179739e-04,-4.2470427296e-01,1.1635756522e-02
4.6466666667e-01,-3.2942777584e-19,-4.6379614787e-01,1.2672056380e-02,-7.7170063398e-04,-4.2485979749e-01,1.1422272257e-02
4.6533333333e-01,-3.2327032691e-19,-4.6396559388e-01,1.2435198575e-02,-7.5771617648e-04,-4.2501244098e-01,1.1208676183e-02
4.6600000000e-01,-3.1710955310e-19,-4.6413184156e-01,1.2198212872e-02,-7.4369903090e-04,-4.2516220198e-01,1.0994970416e-02
4.6666666667e-01,-3.1094551845e-19,-4.6429488922e-01,1.1961101734e-02,-7.2964980451e-04,-4.2530907902e-01,1.0781157072e-02
4.6733333333e-01,-3.0477828696e-19,-4.6445473521e-01,1.1723867624e-02,-7.1556910583e-04,-4.2545307071e-01,1.0567238266e-02
4.6800000000e-01,-2.9860792266e-19,-4.6461137791e-01,1.1486513005e-02,-7.0145754456e-04,-4.2559417565e-01,1.0353216113e-02
4.6866666667e-01,-2.9243448957e-19,-4.6476481574e-01,1.1249040339e-02,-6.8731573164e-04,-4.2573239248e-01,1.0139092728e-02
4.6933333333e-01,-2.8625805168e-19,-4.6491504713e-01,1.1011452088e-02,-6.7314427914e-04,-4.2586771987e-01,9.9248702245e-03
4.7000000000e-01,-2.8007867301e-19,-4.6506207056e-01,1.0773750714e-02,-6.5894380030e-04,-4.2600015653e-01,9.7105507170e-03
4.7066666667e-01,-2.7389641754e-19,-4.6520588455e-01,1.0535938679e-02,-6.4471490947e-04,-4.2612970117e-01,9.4961363191e-03
4.7133333333e-01,-2.6771134928e-19,-4.6534648765e-01,1.0298018444e-02,-6.3045822208e-04,-4.2625635256e-01,9.2816291440e-03
4.7200000000e-01,-2.6152353221e-19,-4.6548387841e-01,1.0059992472e-02,-6.1617435465e-04,-4.2638010947e-01,9.0670313048e-03
4.7266666667e-01,-2.5533303032e-19,-4.6561805547e-01,9.8218632223e-03,-6.0186392475e-04,-4.2650097071e-01,8.8523449140e-03
4.7333333333e-01,-2.4913990759e-19,-4.6574901745e-01,9.5836331574e-03,-5.8752755097e-04,-4.2661893512e-01,8.6375720842e-03
4.7400000000e-01,-2.4294422799e-19,-4.6587676304e-01,9.3453047378e-03,-5.7316585288e-04,-4.2673400157e-01,8.4227149273e-03
4.7466666667e-01,-2.3674605550e-19,-4.6600129093e-01,9.1068804245e-03,-5.5877945105e-04,-4.2684616896e-01,8.2077755553e-03
4.7533333333e-01,-2.3054545409e-19,-4.6612259988e-01,8.8683626781e-03,-5.4436896700e-04,-4.2695543619e-01,7.9927560795e-03
4.7600000000e-01,-2.2434248772e-19,-4.6624068864e-01,8.6297539592e-03,-5.2993502316e-04,-4.2706180224e-01,7.7776586114e-03
4.7666666667e-01,-2.1813722035e-19,-4.6635555604e-01,8.3910567281e-03,-5.1547824287e-04,-4.2716526606e-01,7.5624852619e-03
4.7733333333e-01,-2.1192971595e-19,-4.6646720090e-01,8.1522734451e-03,-5.0099925035e-04,-4.2726582667e-01,7.3472381418e-03
4.7800000000e-01,-2.0572003845e-19,-4.6657562210e-01,7.9134065703e-03,-4.8649867069e-04,-4.2736348311e-01,7.1319193616e-03
4.7866666667e-01,-1.9950825183e-19,-4.6668081855e-01,7.6744585638e-03,-4.7197712978e-04,-4.2745823443e-01,6.9165310314e-03
4.7933333333e-01,-1.9329442002e-19,-4.6678278917e-01,7.4354318854e-03,-4.5743525434e-04,-4.2755007973e-01,6.7010752615e-03
4.8000000000e-01,-1.8707860697e-19,-4.6688153294e-01,7.1963289948e-03,-4.4287367185e-04,-4.2763901812e-01,6.4855541615e-03
4.8066666667e-01,-1.8086087661e-19,-4.6697704886e-01,6.9571523516e-03,-4.2829301058e-04,-4.2772504875e-01,6.2699698410e-03
4.8133333333e-01,-1.7464129290e-19,-4.6706933597e-01,6.7179044154e-03,-4.1369389950e-04,-4.2780817080e-01,6.0543244094e-03
4.8200000000e-01,-1.6841991976e-19,-4.6715839332e-01,6.4785876456e-03,-3.9907696830e-04,-4.2788838347e-01,5.8386199760e-03
4.8266666667e-01,-1.6219682112e-19,-4.6724422003e-01,6.2392045015e-03,-3.8444284736e-04,-4.2796568598e-01,5.6228586495e-03
4.8333333333e-01,-1.5597206093e-19,-4.6732681523e-01,5.9997574422e-03,-3.6979216772e-04,-4.2804007760e-01,5.4070425389e-03
4.8400000000e-01,-1.4974570309e-19,-4.6740617808e-01,5.7602489268e-03,-3.5512556105e-04,-4.2811155762e-01,5.1911737526e-03
4.8466666667e-01,-1.4351781155e-19,-4.6748230778e-01,5.5206814144e-03,-3.4044365963e-04,-4.2818012534e-01,4.9752543992e-03
4.8533333333e-01,-1.3728845021e-19,-4.6755520356e-01,5.2810573638e-03,-3.2574709633e-04,-4.2824578011e-01,4.7592865869e-03
4.8600000000e-01,-1.3105768301e-19,-4.6762486468e-01,5.0413792339e-03,-3.1103650459e-04,-4.2830852131e-01,4.5432724236e-03
4.8666666667e-01,-1.2482557386e-19,-4.6769129045e-01,4.8016494833e-03,-2.9631251838e-04,-4.2836834832e-01,4.3272140175e-03
